Date,City,Lon,Lat,Station,ObsTime,StnPres,SeaPres,Temperature,Td dew point,RH,WS,WD,WSGust,WDGust,Precp,PrecpHour,SunShine,GloblRad,Visb,UVI,Cloud Amount
2020-12-10,嘉義縣,120.813242,23.508208,467530,20,766.7,3173.6,11.4,11.4,100,0.3,40,1.9,70,0.0,0.0,...,0.0,0.2,...,/
2020-12-10,嘉義縣,120.813242,23.508208,467530,21,766.8,3174.9,11.3,11.3,100,1.3,110,3.0,140,0.0,0.0,...,0.0,0.9,...,/
2020-12-10,嘉義縣,120.813242,23.508208,467530,22,766.8,3176.4,11.3,11.3,100,0.5,30,2.0,60,0.0,0.0,...,0.0,...,...,...
2020-12-10,嘉義縣,120.813242,23.508208,467530,23,766.8,3177.9,11.3,11.3,100,0.4,140,3.2,320,0.0,0.0,...,0.0,...,...,...
2020-12-10,嘉義縣,120.813242,23.508208,467530,24,766.4,3172.7,11.1,11.1,100,0.3,V,3.0,140,0.0,0.0,...,0.0,...,...,...
2020-12-11,嘉義縣,120.813242,23.508208,467530,1,766.2,3170.0,11.1,11.1,100,0.3,60,2.5,30,0.0,0.0,...,0.0,...,...,...
2020-12-11,嘉義縣,120.813242,23.508208,467530,2,765.9,3165.7,10.9,10.9,100,0.3,80,1.7,10,0.0,0.0,...,0.0,...,...,...
2020-12-11,嘉義縣,120.813242,23.508208,467530,3,765.5,3160.3,10.3,10.3,100,0.8,60,2.9,130,0.0,0.0,...,0.0,...,...,...
2020-12-11,嘉義縣,120.813242,23.508208,467530,4,765.3,3155.6,9.1,9.1,100,2.6,190,3.8,170,0.0,0.0,...,0.0,...,...,...
2020-12-11,嘉義縣,120.813242,23.508208,467530,5,765.4,3157.5,9.8,9.8,100,0.9,200,3.7,170,0.0,0.0,...,0.0,20.0,...,3.0
2020-12-11,嘉義縣,120.813242,23.508208,467530,6,765.6,3161.1,11.0,9.1,88,2.0,190,3.5,170,0.0,0.0,0.0,0.0,...,...,...
2020-12-11,嘉義縣,120.813242,23.508208,467530,7,765.9,3163.6,10.4,8.9,90,2.1,190,3.5,180,0.0,0.0,0.0,0.0,...,...,...
2020-12-11,嘉義縣,120.813242,23.508208,467530,8,766.4,3170.3,11.4,10.5,94,0.6,210,3.5,170,0.0,0.0,0.2,0.41,20.0,...,9.0
2020-12-11,嘉義縣,120.813242,23.508208,467530,9,766.8,3176.3,12.7,12.1,96,0.8,280,3.4,290,0.0,0.0,0.5,1.16,7.0,...,10.0
2020-12-11,嘉義縣,120.813242,23.508208,467530,10,766.8,3176.0,12.5,11.7,95,1.2,230,3.8,190,0.0,0.0,0.4,1.35,...,...,...
2020-12-11,嘉義縣,120.813242,23.508208,467530,11,766.4,3173.4,13.8,12.9,94,1.1,260,4.4,210,0.0,0.0,0.2,1.89,1.5,...,10.0
2020-12-11,嘉義縣,120.813242,23.508208,467530,12,765.6,3163.6,13.2,12.4,95,1.6,270,4.1,270,0.0,0.0,0.2,2.12,...,...,...
2020-12-11,嘉義縣,120.813242,23.508208,467530,13,764.8,3154.3,12.8,11.9,94,0.9,200,4.4,290,0.0,0.0,0.3,1.99,...,...,...
2020-12-11,嘉義縣,120.813242,23.508208,467530,14,764.5,3149.6,11.9,11.6,98,0.9,V,3.5,140,0.0,0.0,0.1,1.12,0.8,...,/
2020-12-11,嘉義縣,120.813242,23.508208,467530,15,764.2,3146.0,12.2,11.5,95,1.1,250,3.3,140,0.0,0.0,0.0,0.64,...,...,...
2020-12-11,嘉義縣,120.813242,23.508208,467530,16,764.1,3142.6,11.6,11.0,96,0.7,210,2.8,260,0.0,0.0,0.0,0.38,...,...,...
2020-12-11,嘉義縣,120.813242,23.508208,467530,17,764.4,3146.1,11.1,11.1,100,0.5,230,2.9,130,0.0,0.0,0.0,0.0,0.5,...,/
2020-12-11,嘉義縣,120.813242,23.508208,467530,18,764.8,3151.6,10.8,10.8,100,0.8,240,2.6,360,0.0,0.0,0.0,0.0,...,...,...
2020-12-11,嘉義縣,120.813242,23.508208,467530,19,765.4,3156.9,10.5,10.5,100,1.1,160,2.5,130,0.0,0.0,0.0,0.0,...,...,...
2020-12-11,嘉義縣,120.813242,23.508208,467530,20,765.7,3161.5,10.5,10.5,100,1.6,150,3.4,130,0.0,0.0,...,0.0,5.0,...,6.0
2020-12-11,嘉義縣,120.813242,23.508208,467530,21,765.9,3165.7,10.7,10.4,98,2.5,160,4.5,150,0.0,0.0,...,0.0,10.0,...,5.0
2020-12-11,嘉義縣,120.813242,23.508208,467530,22,766.0,3166.1,10.4,10.2,99,1.0,350,4.8,160,0.0,0.0,...,0.0,...,...,...
2020-12-11,嘉義縣,120.813242,23.508208,467530,23,765.9,3166.6,10.3,10.3,100,0.9,300,4.5,270,0.0,0.0,...,0.0,...,...,...
2020-12-11,嘉義縣,120.813242,23.508208,467530,24,765.6,3162.7,10.4,10.4,100,1.3,330,4.3,270,0.0,0.0,...,0.0,...,...,...
2020-12-12,嘉義縣,120.813242,23.508208,467530,1,765.5,3161.0,10.4,10.4,100,0.8,70,3.6,140,0.0,0.0,...,0.0,...,...,...
2020-12-12,嘉義縣,120.813242,23.508208,467530,2,765.3,3157.6,10.3,10.3,100,0.7,340,3.2,270,0.0,0.0,...,0.0,...,...,...
2020-12-12,嘉義縣,120.813242,23.508208,467530,3,765.2,3156.2,9.8,9.8,100,1.3,280,3.7,230,0.0,0.0,...,0.0,...,...,...
2020-12-12,嘉義縣,120.813242,23.508208,467530,4,765.1,3154.2,9.7,9.7,100,1.7,310,3.8,250,0.0,0.0,...,0.0,...,...,...
2020-12-12,嘉義縣,120.813242,23.508208,467530,5,764.9,3150.2,8.8,8.8,100,1.1,320,4.3,220,0.0,0.0,...,0.0,2.5,...,10.0
2020-12-12,嘉義縣,120.813242,23.508208,467530,6,765.1,3151.9,8.7,8.7,100,1.0,160,2.5,100,0.0,0.0,0.0,0.0,...,...,...
2020-12-12,嘉義縣,120.813242,23.508208,467530,7,765.4,3154.1,8.2,8.2,100,0.7,100,3.4,80,0.0,0.0,0.0,0.0,...,...,...
2020-12-12,嘉義縣,120.813242,23.508208,467530,8,765.8,3159.1,8.7,8.7,100,0.2,0,2.3,120,0.0,0.0,0.0,0.1,8.0,...,10.0
2020-12-12,嘉義縣,120.813242,23.508208,467530,9,766.0,3162.3,9.3,9.3,100,0.3,360,3.4,290,0.0,0.0,0.0,0.6,10.0,...,10.0
2020-12-12,嘉義縣,120.813242,23.508208,467530,10,766.2,3164.6,9.7,9.7,100,1.4,300,3.2,300,0.0,0.0,0.1,1.15,...,...,...
2020-12-12,嘉義縣,120.813242,23.508208,467530,11,765.4,3156.3,10.1,8.2,88,1.7,300,4.3,270,0.0,0.0,0.2,1.6,10.0,...,8.0
2020-12-12,嘉義縣,120.813242,23.508208,467530,12,764.6,3149.8,11.7,8.7,82,0.9,270,4.5,290,0.0,0.0,0.4,2.01,...,...,...
2020-12-12,嘉義縣,120.813242,23.508208,467530,13,764.0,3143.8,12.1,8.9,81,2.0,300,5.1,300,0.0,0.0,0.1,1.75,...,...,...
2020-12-12,嘉義縣,120.813242,23.508208,467530,14,763.3,3136.0,12.1,8.4,78,1.1,240,5.1,270,0.0,0.0,0.8,2.13,20.0,...,5.0
2020-12-12,嘉義縣,120.813242,23.508208,467530,15,763.2,3132.5,10.7,9.5,92,1.0,250,5.0,200,0.0,0.0,0.2,1.06,...,...,...
2020-12-12,嘉義縣,120.813242,23.508208,467530,16,763.1,3130.6,10.1,9.6,97,0.9,V,4.8,280,0.0,0.0,0.0,0.44,...,...,...
2020-12-12,嘉義縣,120.813242,23.508208,467530,17,763.1,3128.7,9.5,9.3,99,0.9,40,4.5,70,0.0,0.0,0.0,0.04,12.0,...,8.0
2020-12-12,嘉義縣,120.813242,23.508208,467530,18,763.4,3131.0,8.9,8.7,99,0.9,140,3.4,290,0.0,0.0,0.0,0.0,...,...,...
2020-12-12,嘉義縣,120.813242,23.508208,467530,19,763.6,3132.7,9.0,9.0,100,1.0,10,3.6,10,0.0,0.0,0.0,0.0,...,...,...
2020-12-12,嘉義縣,120.813242,23.508208,467530,20,763.8,3135.0,8.6,8.6,100,0.9,V,4.8,120,0.0,0.0,...,0.0,12.0,...,9.0
2020-12-12,嘉義縣,120.813242,23.508208,467530,21,764.1,3138.7,8.4,8.1,98,1.3,290,4.8,280,0.0,0.0,...,0.0,15.0,...,6.0
2020-12-12,嘉義縣,120.813242,23.508208,467530,22,764.3,3141.1,8.2,7.3,94,2.4,290,6.3,300,0.0,0.0,...,0.0,...,...,...
2020-12-12,嘉義縣,120.813242,23.508208,467530,23,764.0,3137.3,7.3,6.1,92,1.7,250,5.1,240,0.0,0.0,...,0.0,...,...,...
2020-12-12,嘉義縣,120.813242,23.508208,467530,24,763.9,3138.7,7.7,6.0,89,2.3,260,6.2,260,0.0,0.0,...,0.0,...,...,...
2020-12-13,嘉義縣,120.813242,23.508208,467530,1,763.4,3133.6,7.5,5.7,88,1.5,260,5.5,240,0.0,0.0,...,0.0,...,...,...
2020-12-13,嘉義縣,120.813242,23.508208,467530,2,763.3,3132.4,7.4,5.9,90,1.3,270,4.2,260,0.0,0.0,...,0.0,...,...,...
2020-12-13,嘉義縣,120.813242,23.508208,467530,3,763.1,3128.2,7.2,6.0,92,1.6,280,4.3,280,0.0,0.0,...,0.0,...,...,...
2020-12-13,嘉義縣,120.813242,23.508208,467530,4,763.4,3130.4,7.0,5.5,90,1.4,290,5.1,290,0.0,0.0,...,0.0,...,...,...
2020-12-13,嘉義縣,120.813242,23.508208,467530,5,763.7,3132.6,6.8,5.6,92,1.6,280,4.5,280,0.0,0.0,...,0.0,15.0,...,4.0
2020-12-13,嘉義縣,120.813242,23.508208,467530,6,764.2,3137.0,6.6,5.5,93,1.5,270,3.3,270,0.0,0.0,0.0,0.0,...,...,...
2020-12-13,嘉義縣,120.813242,23.508208,467530,7,764.9,3144.9,6.8,5.6,92,1.3,300,3.7,300,0.0,0.0,0.0,0.0,...,...,...
2020-12-13,嘉義縣,120.813242,23.508208,467530,8,765.3,3148.5,6.7,5.6,93,0.9,330,3.0,10,0.0,0.0,0.2,0.3,20.0,...,5.0
2020-12-13,嘉義縣,120.813242,23.508208,467530,9,765.9,3155.4,7.2,6.9,98,2.2,340,4.5,310,0.0,0.0,0.4,0.86,12.0,...,8.0
2020-12-13,嘉義縣,120.813242,23.508208,467530,10,766.2,3159.8,8.3,6.1,86,2.4,330,5.5,350,0.0,0.0,0.4,1.49,...,...,...
2020-12-13,嘉義縣,120.813242,23.508208,467530,11,765.7,3154.7,9.4,7.1,86,2.0,330,5.4,350,0.0,0.0,0.8,2.35,15.0,...,7.0
2020-12-13,嘉義縣,120.813242,23.508208,467530,12,765.1,3148.0,8.8,5.8,81,0.6,70,4.5,340,0.0,0.0,0.2,1.48,...,...,...
2020-12-13,嘉義縣,120.813242,23.508208,467530,13,764.5,3141.4,8.9,6.6,85,1.0,70,3.0,290,0.0,0.0,0.1,1.0,...,...,...
2020-12-13,嘉義縣,120.813242,23.508208,467530,14,763.8,3135.0,9.9,6.4,79,1.6,330,4.6,360,0.0,0.0,0.6,1.7,20.0,...,4.0
2020-12-13,嘉義縣,120.813242,23.508208,467530,15,763.5,3132.0,10.3,6.3,76,0.4,V,3.4,320,0.0,0.0,1.0,2.04,...,...,...
2020-12-13,嘉義縣,120.813242,23.508208,467530,16,763.6,3130.3,8.3,5.4,82,1.0,350,3.7,360,0.0,0.0,1.0,1.19,...,...,...
2020-12-13,嘉義縣,120.813242,23.508208,467530,17,763.8,3129.6,6.3,4.4,88,0.7,310,2.9,280,0.0,0.0,0.9,0.35,20.0,...,3.0
2020-12-13,嘉義縣,120.813242,23.508208,467530,18,764.2,3133.5,6.2,3.8,85,1.1,150,2.5,360,0.0,0.0,0.0,0.0,...,...,...
2020-12-13,嘉義縣,120.813242,23.508208,467530,19,764.4,3136.4,6.6,2.0,72,0.4,50,2.2,160,0.0,0.0,0.0,0.0,...,...,...
2020-12-13,嘉義縣,120.813242,23.508208,467530,20,764.6,3140.2,8.0,2.0,66,1.5,10,4.5,360,0.0,0.0,...,0.0,20.0,...,3.0
2020-12-13,嘉義縣,120.813242,23.508208,467530,21,765.1,3145.4,7.3,2.6,72,1.0,100,4.0,340,0.0,0.0,...,0.0,20.0,...,3.0
2020-12-13,嘉義縣,120.813242,23.508208,467530,22,765.3,3148.4,6.9,3.1,77,0.3,10,3.1,140,0.0,0.0,...,0.0,...,...,...
2020-12-13,嘉義縣,120.813242,23.508208,467530,23,765.4,3150.5,6.6,3.4,80,0.5,10,2.2,360,0.0,0.0,...,0.0,...,...,...
2020-12-13,嘉義縣,120.813242,23.508208,467530,24,765.1,3146.9,6.9,3.3,78,0.7,330,2.5,360,0.0,0.0,...,0.0,...,...,...
2020-12-14,嘉義縣,120.813242,23.508208,467530,1,765.0,3145.8,6.8,3.8,81,0.9,320,3.2,350,0.0,0.0,...,0.0,...,...,...
2020-12-14,嘉義縣,120.813242,23.508208,467530,2,764.9,3145.4,6.3,4.0,85,1.3,260,2.6,350,0.0,0.0,...,0.0,...,...,...
2020-12-14,嘉義縣,120.813242,23.508208,467530,3,764.7,3144.6,6.9,3.8,81,1.5,230,2.6,260,0.0,0.0,...,0.0,...,...,...
2020-12-14,嘉義縣,120.813242,23.508208,467530,4,764.8,3142.8,6.7,4.0,83,1.4,270,2.5,250,0.0,0.0,...,0.0,...,...,...
2020-12-14,嘉義縣,120.813242,23.508208,467530,5,764.9,3141.7,7.0,3.9,81,1.2,170,2.7,280,0.0,0.0,...,0.0,20.0,...,2.0
2020-12-14,嘉義縣,120.813242,23.508208,467530,6,765.6,3148.6,6.7,4.0,83,1.3,230,2.5,270,0.0,0.0,0.0,0.0,...,...,...
2020-12-14,嘉義縣,120.813242,23.508208,467530,7,765.9,3152.6,6.9,4.0,82,1.1,200,3.4,240,0.0,0.0,0.0,0.0,...,...,...
2020-12-14,嘉義縣,120.813242,23.508208,467530,8,766.3,3160.9,8.5,4.5,76,2.4,240,3.8,250,0.0,0.0,0.5,0.36,30.0,...,2.0
2020-12-14,嘉義縣,120.813242,23.508208,467530,9,766.8,3167.7,10.3,5.1,70,1.6,220,3.0,230,0.0,0.0,1.0,1.45,30.0,...,0.0
2020-12-14,嘉義縣,120.813242,23.508208,467530,10,766.9,3169.5,11.2,6.4,72,1.1,290,3.0,320,0.0,0.0,1.0,2.16,...,...,...
2020-12-14,嘉義縣,120.813242,23.508208,467530,11,766.3,3163.8,12.1,7.8,75,1.1,10,3.2,340,0.0,0.0,1.0,2.72,30.0,...,0.0
2020-12-14,嘉義縣,120.813242,23.508208,467530,12,765.8,3158.0,11.5,9.1,85,1.4,360,3.2,360,0.0,0.0,1.0,3.0,...,...,...
2020-12-14,嘉義縣,120.813242,23.508208,467530,13,765.4,3153.8,11.7,10.5,92,1.1,350,3.8,360,0.0,0.0,1.0,3.29,...,...,...
2020-12-14,嘉義縣,120.813242,23.508208,467530,14,765.2,3149.7,10.7,9.1,90,0.7,240,5.0,360,0.0,0.0,0.3,1.7,12.0,...,9.0
2020-12-14,嘉義縣,120.813242,23.508208,467530,15,765.0,3146.8,9.5,8.2,92,1.1,220,4.3,290,0.0,0.0,0.1,1.26,...,...,...
2020-12-14,嘉義縣,120.813242,23.508208,467530,16,765.0,3146.2,9.3,8.7,96,0.4,V,2.4,290,0.0,0.0,0.0,0.19,...,...,...
2020-12-14,嘉義縣,120.813242,23.508208,467530,17,765.4,3150.3,8.8,8.3,97,0.3,140,2.0,360,0.0,0.0,0.0,0.0,12.0,...,10.0
2020-12-14,嘉義縣,120.813242,23.508208,467530,18,766.0,3156.2,8.7,8.3,97,0.6,10,2.7,150,0.0,0.0,0.0,0.0,...,...,...
2020-12-14,嘉義縣,120.813242,23.508208,467530,19,766.3,3158.5,7.8,6.7,93,1.1,120,3.5,150,0.0,0.0,0.0,0.0,...,...,...
2020-12-14,嘉義縣,120.813242,23.508208,467530,20,766.5,3163.4,8.3,6.0,85,1.8,150,4.9,160,0.0,0.0,...,0.0,20.0,...,3.0
2020-12-14,嘉義縣,120.813242,23.508208,467530,21,766.7,3165.3,6.3,5.2,93,0.6,200,4.2,150,0.0,0.0,...,0.0,20.0,...,3.0
2020-12-14,嘉義縣,120.813242,23.508208,467530,22,766.8,3168.1,6.7,6.7,100,0.6,180,2.7,170,0.0,0.0,...,0.0,...,...,...
2020-12-14,嘉義縣,120.813242,23.508208,467530,23,766.6,3167.8,7.2,5.0,86,0.7,150,4.5,180,0.0,0.0,...,0.0,...,...,...
2020-12-14,嘉義縣,120.813242,23.508208,467530,24,766.6,3168.6,8.4,3.5,71,3.5,160,5.9,160,0.0,0.0,...,0.0,...,...,...
2020-12-15,嘉義縣,120.813242,23.508208,467530,1,766.5,3167.7,8.3,4.1,75,1.1,90,6.7,170,0.0,0.0,...,0.0,...,...,...
2020-12-15,嘉義縣,120.813242,23.508208,467530,2,766.4,3164.6,7.8,4.3,79,0.9,120,3.7,180,0.0,0.0,...,0.0,...,...,...
2020-12-15,嘉義縣,120.813242,23.508208,467530,3,766.3,3162.2,8.0,4.3,77,1.4,170,4.8,180,0.0,0.0,...,0.0,...,...,...
2020-12-15,嘉義縣,120.813242,23.508208,467530,4,766.2,3161.5,8.5,3.3,70,1.4,180,3.8,160,0.0,0.0,...,0.0,...,...,...
2020-12-15,嘉義縣,120.813242,23.508208,467530,5,766.4,3162.1,7.8,4.0,77,1.1,90,3.9,240,0.0,0.0,...,0.0,20.0,...,3.0
2020-12-15,嘉義縣,120.813242,23.508208,467530,6,766.6,3164.0,7.7,4.8,82,1.5,170,4.0,180,0.0,0.0,0.0,0.0,...,...,...
2020-12-15,嘉義縣,120.813242,23.508208,467530,7,767.5,3172.8,8.0,4.4,78,1.5,130,3.9,140,0.0,0.0,0.0,0.0,...,...,...
2020-12-15,嘉義縣,120.813242,23.508208,467530,8,767.6,3174.9,8.2,4.5,77,0.3,V,3.9,150,0.0,0.0,0.4,0.35,30.0,...,2.0
2020-12-15,嘉義縣,120.813242,23.508208,467530,9,768.0,3180.2,11.0,7.0,76,0.8,270,4.4,180,0.0,0.0,1.0,1.46,30.0,...,0.0
2020-12-15,嘉義縣,120.813242,23.508208,467530,10,768.2,3182.8,10.9,8.2,83,1.6,240,4.1,240,0.0,0.0,1.0,2.18,...,...,...
2020-12-15,嘉義縣,120.813242,23.508208,467530,11,768.2,3184.6,11.7,9.4,86,1.3,320,4.0,170,0.0,0.0,0.6,2.25,15.0,...,7.0
2020-12-15,嘉義縣,120.813242,23.508208,467530,12,767.5,3178.9,11.9,9.6,86,1.1,340,4.3,230,0.0,0.0,0.3,1.97,...,...,...
2020-12-15,嘉義縣,120.813242,23.508208,467530,13,766.7,3168.0,10.3,9.1,92,1.1,280,5.3,280,0.0,0.0,0.2,1.71,...,...,...
2020-12-15,嘉義縣,120.813242,23.508208,467530,14,766.3,3162.9,10.2,7.4,83,2.0,290,6.0,280,0.0,0.0,0.1,1.14,12.0,...,9.0
2020-12-15,嘉義縣,120.813242,23.508208,467530,15,766.1,3160.7,10.0,8.0,87,0.9,290,6.5,310,0.0,0.0,0.4,1.21,...,...,...
2020-12-15,嘉義縣,120.813242,23.508208,467530,16,766.2,3162.4,10.0,7.2,83,0.6,60,4.3,270,0.0,0.0,0.7,1.08,...,...,...
2020-12-15,嘉義縣,120.813242,23.508208,467530,17,766.5,3163.4,9.0,8.2,95,0.8,50,3.8,10,0.0,0.0,0.3,0.38,20.0,...,5.0
2020-12-15,嘉義縣,120.813242,23.508208,467530,18,766.9,3166.9,8.5,7.7,95,0.9,30,2.8,70,0.0,0.0,0.0,0.0,...,...,...
2020-12-15,嘉義縣,120.813242,23.508208,467530,19,767.4,3171.2,7.4,6.2,92,0.8,40,3.3,120,0.0,0.0,0.0,0.0,...,...,...
2020-12-15,嘉義縣,120.813242,23.508208,467530,20,767.4,3171.1,7.1,5.4,89,0.7,70,3.2,100,0.0,0.0,...,0.0,20.0,...,3.0
2020-12-15,嘉義縣,120.813242,23.508208,467530,21,767.6,3177.8,7.7,6.5,92,0.7,30,2.8,320,0.0,0.0,...,0.0,12.0,...,8.0
2020-12-15,嘉義縣,120.813242,23.508208,467530,22,767.6,3177.6,7.6,6.6,93,0.7,90,3.9,140,0.0,0.0,...,0.0,...,...,...
2020-12-15,嘉義縣,120.813242,23.508208,467530,23,767.6,3178.4,7.4,6.4,93,0.7,60,2.7,130,0.0,0.0,...,0.0,...,...,...
2020-12-15,嘉義縣,120.813242,23.508208,467530,24,767.5,3177.8,7.6,6.5,93,0.7,280,2.5,300,0.0,0.0,...,0.0,...,...,...
2020-12-16,嘉義縣,120.813242,23.508208,467530,1,767.4,3173.5,6.8,6.0,95,0.7,240,3.1,280,0.0,0.0,...,0.0,...,...,...
2020-12-16,嘉義縣,120.813242,23.508208,467530,2,767.3,3172.7,7.1,6.3,95,1.4,290,3.0,280,0.0,0.0,...,0.0,...,...,...
2020-12-16,嘉義縣,120.813242,23.508208,467530,3,767.4,3173.9,7.4,6.4,93,1.3,270,2.7,300,0.0,0.0,...,0.0,...,...,...
2020-12-16,嘉義縣,120.813242,23.508208,467530,4,767.2,3169.6,5.8,5.1,95,0.6,310,3.0,280,0.0,0.0,...,0.0,...,...,...
2020-12-16,嘉義縣,120.813242,23.508208,467530,5,767.3,3168.9,5.5,4.9,96,0.9,280,2.2,310,0.0,0.0,...,0.0,20.0,...,2.0
2020-12-16,嘉義縣,120.813242,23.508208,467530,6,767.5,3170.1,5.3,4.8,97,1.6,280,2.2,290,0.0,0.0,0.0,0.0,...,...,...
2020-12-16,嘉義縣,120.813242,23.508208,467530,7,768.0,3174.9,6.0,5.3,95,1.7,270,3.2,250,0.0,0.0,0.0,0.0,...,...,...
2020-12-16,嘉義縣,120.813242,23.508208,467530,8,768.3,3179.8,7.5,6.2,91,1.1,250,2.7,270,0.0,0.0,0.4,0.37,30.0,...,2.0
2020-12-16,嘉義縣,120.813242,23.508208,467530,9,768.7,3188.0,9.8,7.4,85,1.2,220,4.0,230,0.0,0.0,1.0,1.59,30.0,...,2.0
2020-12-16,嘉義縣,120.813242,23.508208,467530,10,768.9,3190.9,10.4,8.8,90,1.3,240,3.7,160,0.0,0.0,1.0,2.16,...,...,...
2020-12-16,嘉義縣,120.813242,23.508208,467530,11,768.5,3188.2,11.8,9.4,85,1.4,300,3.4,220,0.0,0.0,1.0,2.9,30.0,...,3.0
2020-12-16,嘉義縣,120.813242,23.508208,467530,12,768.0,3182.0,11.0,9.3,89,0.6,320,4.1,270,0.0,0.0,0.9,3.13,...,...,...
2020-12-16,嘉義縣,120.813242,23.508208,467530,13,767.4,3172.0,9.2,9.0,99,0.8,10,3.4,320,0.0,0.0,0.1,1.37,...,...,...
2020-12-16,嘉義縣,120.813242,23.508208,467530,14,766.9,3166.5,8.8,7.8,93,0.7,160,3.0,180,0.0,0.0,0.0,0.47,12.0,...,9.0
2020-12-16,嘉義縣,120.813242,23.508208,467530,15,766.6,3163.4,8.6,7.5,93,0.4,300,3.3,320,0.0,0.0,0.0,0.67,...,...,...
2020-12-16,嘉義縣,120.813242,23.508208,467530,16,766.5,3160.4,8.7,7.2,90,0.7,V,3.5,280,0.0,0.0,0.0,0.52,...,...,...
2020-12-16,嘉義縣,120.813242,23.508208,467530,17,766.8,3162.3,8.0,6.9,93,0.4,310,2.5,280,0.0,0.0,0.2,0.18,20.0,...,4.0
2020-12-16,嘉義縣,120.813242,23.508208,467530,18,767.0,3162.4,6.7,6.1,96,0.7,240,1.9,40,0.0,0.0,0.0,0.05,...,...,...
2020-12-16,嘉義縣,120.813242,23.508208,467530,19,767.3,3167.1,7.1,5.7,91,1.6,190,3.0,230,0.0,0.0,0.0,0.0,...,...,...
2020-12-16,嘉義縣,120.813242,23.508208,467530,20,767.3,3169.5,7.4,6.3,93,1.4,170,3.3,150,0.0,0.0,...,0.0,20.0,...,3.0
2020-12-16,嘉義縣,120.813242,23.508208,467530,21,767.4,3171.5,5.8,5.1,95,0.7,270,2.7,190,0.0,0.0,...,0.0,15.0,...,4.0
2020-12-16,嘉義縣,120.813242,23.508208,467530,22,767.1,3169.1,5.8,5.1,95,2.0,190,3.0,190,0.0,0.0,...,0.0,...,...,...
2020-12-16,嘉義縣,120.813242,23.508208,467530,23,766.8,3169.5,7.1,5.5,90,1.8,170,3.1,140,0.0,0.0,...,0.0,...,...,...
2020-12-16,嘉義縣,120.813242,23.508208,467530,24,766.8,3166.8,5.9,4.9,93,0.6,160,3.1,160,0.0,0.0,...,0.0,...,...,...
2020-12-17,嘉義縣,120.813242,23.508208,467530,1,766.5,3162.1,6.6,4.6,87,1.1,240,2.5,180,0.0,0.0,...,0.0,...,...,...
2020-12-17,嘉義縣,120.813242,23.508208,467530,2,766.4,3159.6,5.9,4.5,91,0.7,130,2.7,210,0.0,0.0,...,0.0,...,...,...
2020-12-17,嘉義縣,120.813242,23.508208,467530,3,766.3,3156.9,4.9,4.0,94,1.3,250,2.6,150,0.0,0.0,...,0.0,...,...,...
2020-12-17,嘉義縣,120.813242,23.508208,467530,4,766.3,3156.6,4.6,3.9,95,1.4,270,3.0,250,0.0,0.0,...,0.0,...,...,...
2020-12-17,嘉義縣,120.813242,23.508208,467530,5,766.4,3156.4,4.3,3.8,97,1.5,280,2.5,290,0.0,0.0,...,0.0,20.0,...,2.0
2020-12-17,嘉義縣,120.813242,23.508208,467530,6,766.7,3158.5,4.8,4.0,95,0.3,220,2.0,290,0.0,0.0,0.0,0.0,...,...,...
2020-12-17,嘉義縣,120.813242,23.508208,467530,7,767.2,3164.5,4.9,3.9,93,0.2,0,1.6,210,0.0,0.0,0.0,0.0,...,...,...
2020-12-17,嘉義縣,120.813242,23.508208,467530,8,767.6,3170.4,5.8,4.6,92,0.5,340,1.8,340,0.0,0.0,0.4,0.35,30.0,...,2.0
2020-12-17,嘉義縣,120.813242,23.508208,467530,9,768.0,3177.4,9.4,6.1,80,0.6,240,2.0,360,0.0,0.0,1.0,1.4,30.0,...,3.0
2020-12-17,嘉義縣,120.813242,23.508208,467530,10,768.0,3179.0,10.6,6.3,75,1.4,310,3.5,270,0.0,0.0,1.0,2.19,...,...,...
2020-12-17,嘉義縣,120.813242,23.508208,467530,11,767.7,3178.6,11.4,6.3,71,1.6,330,4.3,360,0.0,0.0,0.9,2.76,30.0,...,1.0
2020-12-17,嘉義縣,120.813242,23.508208,467530,12,767.1,3171.1,11.8,9.1,84,1.5,20,3.8,20,0.0,0.0,0.9,3.47,...,...,...
2020-12-17,嘉義縣,120.813242,23.508208,467530,13,766.5,3163.7,10.4,7.9,84,1.2,20,3.7,350,0.0,0.0,0.6,2.24,...,...,...
2020-12-17,嘉義縣,120.813242,23.508208,467530,14,766.0,3156.1,9.4,8.1,92,1.3,360,2.9,340,0.0,0.0,0.0,0.63,1.5,...,9.0
2020-12-17,嘉義縣,120.813242,23.508208,467530,15,765.5,3149.4,9.4,8.0,91,1.0,360,3.3,340,0.0,0.0,0.0,0.64,...,...,...
2020-12-17,嘉義縣,120.813242,23.508208,467530,16,765.5,3147.6,8.3,7.6,95,0.5,V,2.7,310,0.0,0.0,0.0,0.33,...,...,...
2020-12-17,嘉義縣,120.813242,23.508208,467530,17,765.9,3149.6,6.9,6.2,95,1.3,160,3.3,270,0.0,0.0,0.0,0.17,30.0,...,6.0
2020-12-17,嘉義縣,120.813242,23.508208,467530,18,766.2,3152.0,5.8,5.1,95,1.5,270,2.3,280,0.0,0.0,0.0,0.0,...,...,...
2020-12-17,嘉義縣,120.813242,23.508208,467530,19,766.7,3158.2,6.4,5.8,96,0.9,210,3.0,270,0.0,0.0,0.0,0.0,...,...,...
